time,electricity demand (W),heat demand (W),PV (W/Wp)
2025-03-04 16:00:00+01:00,140.35,849.8363241237432,70.43793103448276
2025-03-04 17:00:00+01:00,140.88333333333333,890.4806700600964,11.166666666666666
2025-03-04 18:00:00+01:00,150.75,945.904778155123,0.9735632183908046
2025-03-04 19:00:00+01:00,195.98333333333332,969.9218916629677,0.0
2025-03-04 20:00:00+01:00,129.25,971.7693619328023,0.0
2025-03-04 21:00:00+01:00,121.7,923.7351349171124,0.0
2025-03-04 22:00:00+01:00,95.73333333333333,794.4122160287164,0.0
2025-03-04 23:00:00+01:00,94.51666666666667,532.0714377122566,0.0
2025-03-05 00:00:00+01:00,101.8,399.0535782841925,0.0
2025-03-05 01:00:00+01:00,101.85,484.9299316710765,0.0
2025-03-05 02:00:00+01:00,97.46666666666667,562.305251567744,0.0
2025-03-05 03:00:00+01:00,113.41666666666667,592.6576365474399,0.0
2025-03-05 04:00:00+01:00,95.36666666666666,681.2793392087393,0.0
2025-03-05 05:00:00+01:00,94.33333333333333,922.2195933191473,0.0
2025-03-05 06:00:00+01:00,95.05,1362.5586784174786,0.0
2025-03-05 07:00:00+01:00,96.98333333333333,1725.353773687173,24.51609195402299
2025-03-05 08:00:00+01:00,75.06666666666666,1597.9600761115553,124.87471264367815
2025-03-05 09:00:00+01:00,527.1333333333333,1456.7192374951092,44.670114942528734
2025-03-05 10:00:00+01:00,142.58333333333334,1343.1726809603192,429.60114942528736
2025-03-05 11:00:00+01:00,97.18333333333334,1243.4732654663576,203.20919540229886
2025-03-05 12:00:00+01:00,96.98333333333333,1196.3929859275422,525.9563218390805
2025-03-05 13:00:00+01:00,89.71666666666667,1177.0069884703828,226.4896551724138
2025-03-05 14:00:00+01:00,153.16666666666666,1177.0069884703828,169.7080459770115
2025-03-05 15:00:00+01:00,143.7,1213.0095551765357,476.73333333333335
2025-03-05 16:00:00+01:00,139.7,1273.9369757561792,340.17011494252876
2025-03-05 17:00:00+01:00,138.76666666666668,1334.8643963358224,95.60114942528736
2025-03-05 18:00:00+01:00,148.18333333333334,1417.9472425807905,1.3551724137931034
2025-03-05 19:00:00+01:00,220.51666666666668,1453.9498092869435,0.0
2025-03-05 20:00:00+01:00,113.86666666666666,1456.7192374951092,0.0
2025-03-05 21:00:00+01:00,125.08333333333333,1384.7141040828035,0.0
2025-03-05 22:00:00+01:00,102.21666666666667,1190.8541295112107,0.0
2025-03-05 23:00:00+01:00,92.6,797.5953239516947,0.0
2025-03-06 00:00:00+01:00,94.11666666666666,598.1964929637711,0.0
2025-03-06 01:00:00+01:00,79.65,436.41460645661,0.0
2025-03-06 02:00:00+01:00,90.21666666666667,421.35098715539027,0.0
2025-03-06 03:00:00+01:00,103.55,440.0773605680209,0.0
2025-03-06 04:00:00+01:00,101.61666666666666,505.8833210267903,0.0
2025-03-06 05:00:00+01:00,99.38333333333334,684.7932760240699,0.0
2025-03-06 06:00:00+01:00,101.05,1011.7666420535807,0.016091954022988506
2025-03-06 07:00:00+01:00,97.25,1281.1597926816683,17.69080459770115
2025-03-06 08:00:00+01:00,98.1,1186.5637245221872,80.12988505747126
2025-03-06 09:00:00+01:00,100.21666666666667,1081.6854750410234,220.40574712643678
2025-03-06 10:00:00+01:00,585.1833333333333,997.371588203225,375.6655172413793
2025-03-06 11:00:00+01:00,96.95,923.3398826871094,279.9689655172414
2025-03-06 12:00:00+01:00,97.05,888.380466193388,506.3919540229885
2025-03-06 13:00:00+01:00,97.41666666666667,873.9854123430323,351.316091954023
2025-03-06 14:00:00+01:00,112.43333333333334,873.9854123430323,259.0931034482759
2025-03-06 15:00:00+01:00,167.61666666666667,900.7190837794074,179.55057471264368
2025-03-06 16:00:00+01:00,174.38333333333333,945.9606815948114,39.45287356321839
2025-03-06 17:00:00+01:00,142.98333333333332,991.202279410215,14.49080459770115
2025-03-06 18:00:00+01:00,145.8,1052.8953673403116,0.0
2025-03-06 19:00:00+01:00,215.73333333333332,1079.6290387766865,0.0
2025-03-06 20:00:00+01:00,120.2,1081.6854750410234,0.0
2025-03-06 21:00:00+01:00,126.38333333333334,1028.218132168273,0.0
2025-03-06 22:00:00+01:00,100.13333333333334,884.2675936647148,0.0
2025-03-06 23:00:00+01:00,106.23333333333333,592.2536441289253,0.0
2025-03-07 00:00:00+01:00,99.46666666666667,444.190233096694,0.0
2025-03-07 01:00:00+01:00,94.75,268.4402337997058,0.0
2025-03-07 02:00:00+01:00,95.31666666666666,223.63731927995042,0.0
2025-03-07 03:00:00+01:00,105.33333333333333,237.0711710281836,0.0
2025-03-07 04:00:00+01:00,88.7,283.61275061653873,0.0
2025-03-07 05:00:00+01:00,99.03333333333333,443.59943045150925,0.0
2025-03-07 06:00:00+01:00,97.43333333333334,801.3878235369889,0.0
2025-03-07 07:00:00+01:00,98.2,1015.1882047709951,23.956321839080463
2025-03-07 08:00:00+01:00,88.15,965.7377764583678,78.50459770114942
2025-03-07 09:00:00+01:00,266.71666666666664,834.8395838661191,173.64367816091954
2025-03-07 10:00:00+01:00,393.6166666666667,759.2095170350423,420.5229885057471
2025-03-07 11:00:00+01:00,103.7,680.6706014796929,210.22758620689655
2025-03-07 12:00:00+01:00,96.28333333333333,628.3113244427935,552.8931034482758
2025-03-07 13:00:00+01:00,94.81666666666666,605.040534648616,723.5379310344828
2025-03-07 14:00:00+01:00,183.6,581.7697448544384,645.1126436781609
2025-03-07 15:00:00+01:00,142.36666666666667,578.8608961301662,273.74712643678157
2025-03-07 16:00:00+01:00,141.6,606.494959010752,254.37471264367818
2025-03-07 17:00:00+01:00,140.93333333333334,645.7644167884266,39.47471264367816
2025-03-07 18:00:00+01:00,136.96666666666667,705.3958156360067,1.5873563218390805
2025-03-07 19:00:00+01:00,229.88333333333333,765.0272144835866,0.0
2025-03-07 20:00:00+01:00,117.65,810.1143697098056,0.0
2025-03-07 21:00:00+01:00,126.8,781.0258824670836,0.0
2025-03-07 22:00:00+01:00,94.61666666666666,682.125025841829,0.0
2025-03-07 23:00:00+01:00,91.83333333333333,434.87288427869265,0.0
2025-03-08 00:00:00+01:00,96.01666666666667,260.3419608223612,0.0
2025-03-08 01:00:00+01:00,98.15,413.56695338837994,0.0
2025-03-08 02:00:00+01:00,99.38333333333334,491.791392304656,0.0
2025-03-08 03:00:00+01:00,106.21666666666667,518.9718017156754,0.0
2025-03-08 04:00:00+01:00,98.31666666666666,596.5750617853092,0.0
2025-03-08 05:00:00+01:00,98.66666666666667,807.5589250996256,0.0
2025-03-08 06:00:00+01:00,98.28333333333333,1193.1501235706185,0.0
2025-03-08 07:00:00+01:00,97.95,1510.8384694806812,3.352873563218391
2025-03-08 08:00:00+01:00,97.16666666666667,1399.2837831305826,31.82183908045977
2025-03-08 09:00:00+01:00,95.75,1275.6035873946041,62.52758620689655
2025-03-08 10:00:00+01:00,562.35,1176.1744104303857,304.1655172413793
2025-03-08 11:00:00+01:00,94.31666666666666,1088.870742852048,157.86206896551724
2025-03-08 12:00:00+01:00,87.23333333333333,1047.644010940055,244.9367816091954
2025-03-08 13:00:00+01:00,89.93333333333334,1030.6682977998228,346.72528735632187
2025-03-08 14:00:00+01:00,255.38333333333333,1030.6682977998228,320.9551724137931
2025-03-08 15:00:00+01:00,185.41666666666666,1062.194622203111,441.7057471264368
2025-03-08 16:00:00+01:00,144.08333333333334,1115.5468635009845,244.63333333333333
2025-03-08 17:00:00+01:00,141.63333333333333,1168.8991047988575,32.46206896551724
2025-03-08 18:00:00+01:00,150.7,1241.6521611141393,1.3724137931034481
2025-03-08 19:00:00+01:00,229.26666666666668,1273.1784855174278,0.0
2025-03-08 20:00:00+01:00,126.2,1275.6035873946041,0.0
2025-03-08 21:00:00+01:00,117.36666666666666,1212.5509385880264,0.0
2025-03-08 22:00:00+01:00,97.13333333333334,1042.793807185703,0.0
2025-03-08 23:00:00+01:00,94.75,698.4293406267033,0.0
2025-03-09 00:00:00+01:00,97.51666666666667,523.8220054700275,0.0
2025-03-09 01:00:00+01:00,94.31666666666666,433.15170029500825,0.0
2025-03-09 02:00:00+01:00,97.43333333333334,441.2196227916148,0.0
2025-03-09 03:00:00+01:00,110.63333333333334,462.105919804923,0.0
2025-03-09 04:00:00+01:00,98.63333333333334,531.2058704299583,0.0
2025-03-09 05:00:00+01:00,98.36666666666666,719.0713611917727,0.0
2025-03-09 06:00:00+01:00,98.66666666666667,1062.4117408599166,0.09770114942528733
2025-03-09 07:00:00+01:00,84.03333333333333,1345.2896637311544,66.19885057471264
2025-03-09 08:00:00+01:00,93.53333333333333,1245.9584847076665,191.76436781609195
2025-03-09 09:00:00+01:00,93.38333333333334,1135.8304383990164,157.48160919540229
2025-03-09 10:00:00+01:00,546.1833333333333,1047.2961266606899,137.36206896551724
2025-03-09 11:00:00+01:00,86.71666666666667,969.5586822075254,309.6126436781609
2025-03-09 12:00:00+01:00,94.55,932.8493334379754,347.68850574712644
2025-03-09 13:00:00+01:00,99.01666666666667,917.7337192387489,603.4448275862069
2025-03-09 14:00:00+01:00,176.91666666666666,917.7337192387489,172.71264367816093
2025-03-09 15:00:00+01:00,140.71666666666667,945.8055741801695,49.190804597701145
2025-03-09 16:00:00+01:00,155.15,993.3117902348812,79.60804597701149
2025-03-09 17:00:00+01:00,147.11666666666667,1040.8180062895926,4.5712643678160925
2025-03-09 18:00:00+01:00,151.41666666666666,1105.5992100005635,5.17816091954023
2025-03-09 19:00:00+01:00,209.58333333333334,1133.6710649419838,0.0
2025-03-09 20:00:00+01:00,123.5,1135.8304383990164,0.0
2025-03-09 21:00:00+01:00,117.18333333333334,1079.6867285161752,0.0
2025-03-09 22:00:00+01:00,92.41666666666667,928.5305865239105,0.0
2025-03-09 23:00:00+01:00,96.73333333333333,621.8995556253168,0.0
2025-03-10 00:00:00+01:00,75.38333333333334,466.4246667189877,0.0
2025-03-10 01:00:00+01:00,91.96666666666667,533.6650439324944,0.0
2025-03-10 02:00:00+01:00,93.8,607.4382487968045,0.0
2025-03-10 03:00:00+01:00,104.33333333333333,639.6584510554877,0.0
2025-03-10 04:00:00+01:00,95.95,735.3083128955607,0.0
2025-03-10 05:00:00+01:00,93.5,995.3563747732592,0.0
2025-03-10 06:00:00+01:00,100.88333333333334,1470.6166257911214,0.0
2025-03-10 07:00:00+01:00,97.23333333333333,1862.18324769892,5.336781609195402
2025-03-10 08:00:00+01:00,97.75,1724.6865713038153,21.960919540229884
2025-03-10 09:00:00+01:00,99.11666666666666,1572.244603996199,54.17471264367816
2025-03-10 10:00:00+01:00,581.3833333333333,1449.6932185136056,85.59655172413794
2025-03-10 11:00:00+01:00,90.16666666666667,1342.0871239435232,91.15172413793104
2025-03-10 12:00:00+01:00,99.15,1291.2731348409845,115.12528735632185
2025-03-10 13:00:00+01:00,107.78333333333333,1270.3497275634688,108.00459770114942
2025-03-10 14:00:00+01:00,140.2,1270.3497275634688,60.96436781609195
2025-03-10 15:00:00+01:00,187.26666666666668,1309.2074839359984,35.122988505747124
2025-03-10 16:00:00+01:00,141.25,1374.9667639510485,26.543678160919537
2025-03-10 17:00:00+01:00,152.08333333333334,1440.7260439660988,7.578160919540229
2025-03-10 18:00:00+01:00,140.43333333333334,1530.3977894411669,0.0
2025-03-10 19:00:00+01:00,225.73333333333332,1569.2555458136965,0.0
2025-03-10 20:00:00+01:00,127.98333333333333,1572.244603996199,0.0
2025-03-10 21:00:00+01:00,122.38333333333334,1494.5290912511396,0.0
2025-03-10 22:00:00+01:00,102.53333333333333,1285.29501847598,0.0
2025-03-10 23:00:00+01:00,94.55,860.8487565606564,0.0
2025-03-11 00:00:00+01:00,94.48333333333333,645.6365674204923,0.0
2025-03-11 01:00:00+01:00,95.28333333333333,766.5243846157126,0.0
2025-03-11 02:00:00+01:00,99.01666666666667,816.5578429364439,0.0
2025-03-11 03:00:00+01:00,103.63333333333334,846.4228933265016,0.0
2025-03-11 04:00:00+01:00,95.36666666666666,913.4313723815163,0.0
2025-03-11 05:00:00+01:00,97.91666666666667,1117.9835716020873,0.0
2025-03-11 06:00:00+01:00,98.11666666666666,1611.7302593758802,0.39425287356321836
2025-03-11 07:00:00+01:00,95.7,2027.8881819280768,38.61609195402299
2025-03-11 08:00:00+01:00,97.08333333333333,1904.4515099846287,126.69195402298851
2025-03-11 09:00:00+01:00,98.85,1816.282458596451,224.07471264367817
2025-03-11 10:00:00+01:00,574.15,1728.113407208274,79.01954022988505
2025-03-11 11:00:00+01:00,85.33333333333333,1636.4175937645698,216.62758620689655
2025-03-11 12:00:00+01:00,96.9,1579.9894008761364,204.65287356321838
2025-03-11 13:00:00+01:00,94.81666666666666,1548.2485423763926,59.76206896551724
2025-03-11 14:00:00+01:00,145.06666666666666,1555.3020664874468,186.39425287356323
2025-03-11 15:00:00+01:00,183.81666666666666,1583.5161629316635,267.04712643678164
2025-03-11 16:00:00+01:00,447.6333333333333,1636.4175937645698,73.43218390804599
2025-03-11 17:00:00+01:00,962.45,1703.4260728195848,23.316091954022987
2025-03-11 18:00:00+01:00,157.93333333333334,1770.4345518745993,1.5620689655172413
2025-03-11 19:00:00+01:00,207.46666666666667,1788.0683621522346,0.0
2025-03-11 20:00:00+01:00,125.4,1781.0148380411808,0.0
2025-03-11 21:00:00+01:00,127.41666666666667,1696.37254870853,0.0
2025-03-11 22:00:00+01:00,109.66666666666667,1498.8738735990132,0.0
2025-03-11 23:00:00+01:00,94.45,1058.0286166581268,0.0
2025-03-12 00:00:00+01:00,97.26666666666667,846.4228933265016,0.0
2025-03-12 01:00:00+01:00,99.8,617.0753520059225,0.0
2025-03-12 02:00:00+01:00,98.78333333333333,563.6371929420142,0.0
2025-03-12 03:00:00+01:00,100.13333333333334,589.0745489556786,0.0
2025-03-12 04:00:00+01:00,84.98333333333333,677.1604628182099,0.0
2025-03-12 05:00:00+01:00,95.75,916.6440411319671,0.0
2025-03-12 06:00:00+01:00,93.51666666666667,1354.3209256364198,3.957471264367816
2025-03-12 07:00:00+01:00,93.48333333333333,1714.9226355111578,47.02643678160919
2025-03-12 08:00:00+01:00,96.6,1588.2991343337692,144.8793103448276
2025-03-12 09:00:00+01:00,417.06666666666666,1447.9122091153595,377.39080459770116
2025-03-12 10:00:00+01:00,302.25,1335.0521319789914,260.65402298850574
2025-03-12 11:00:00+01:00,97.46666666666667,1235.9554788836435,326.62528735632185
2025-03-12 12:00:00+01:00,96.65,1189.159837144174,270.5609195402299
2025-03-12 13:00:00+01:00,86.9,1169.891043486745,190.1896551724138
2025-03-12 14:00:00+01:00,137.81666666666666,1169.891043486745,168.34597701149426
2025-03-12 15:00:00+01:00,176.88333333333333,1205.6759459933985,130.50344827586207
2025-03-12 16:00:00+01:00,142.06666666666666,1266.2350117738886,115.71149425287356
2025-03-12 17:00:00+01:00,144.13333333333333,1326.7940775543789,24.48505747126437
2025-03-12 18:00:00+01:00,147.93333333333334,1409.3746218005022,1.4977011494252872
2025-03-12 19:00:00+01:00,206.26666666666668,1445.1595243071556,0.0
2025-03-12 20:00:00+01:00,115.8,1447.9122091153595,0.0
2025-03-12 21:00:00+01:00,122.7,1376.3424041020528,0.0
2025-03-12 22:00:00+01:00,95.08333333333333,1183.6544675277653,0.0
2025-03-12 23:00:00+01:00,94.38333333333334,792.7732247627824,0.0
2025-03-13 00:00:00+01:00,94.96666666666667,594.579918572087,0.0
2025-03-13 01:00:00+01:00,94.5,526.5081954938628,0.0
2025-03-13 02:00:00+01:00,94.63333333333334,550.7269076447923,0.0
2025-03-13 03:00:00+01:00,103.95,577.5702228785759,0.0
2025-03-13 04:00:00+01:00,95.51666666666667,663.9358636828491,0.0
2025-03-13 05:00:00+01:00,96.16666666666667,898.7424496194666,0.0
2025-03-13 06:00:00+01:00,96.31666666666666,1327.8717273656982,0.0
2025-03-13 07:00:00+01:00,100.41666666666667,1681.431069408191,9.902298850574713
2025-03-13 08:00:00+01:00,101.53333333333333,1557.2804607520486,56.80344827586207
2025-03-13 09:00:00+01:00,97.15,1419.6352207202383,80.06206896551724
2025-03-13 10:00:00+01:00,581.3333333333334,1308.9792434397634,287.848275862069
2025-03-13 11:00:00+01:00,102.21666666666667,1211.8178975349563,333.96436781609196
2025-03-13 12:00:00+01:00,98.03333333333333,1165.9361508576862,290.63563218390806
2025-03-13 13:00:00+01:00,78.96666666666667,1147.0436669317517,106.52988505747126
2025-03-13 14:00:00+01:00,110.75,1147.0436669317517,124.58275862068966
2025-03-13 15:00:00+01:00,172.56666666666666,1182.1297085084875,63.43448275862069
2025-03-13 16:00:00+01:00,138.48333333333332,1241.506086561425,47.51149425287357
2025-03-13 17:00:00+01:00,147.51666666666668,1300.8824646143628,24.21264367816092
2025-03-13 18:00:00+01:00,146.4,1381.850252868369,3.6402298850574715
2025-03-13 19:00:00+01:00,231.55,1416.9362944451045,0.0
2025-03-13 20:00:00+01:00,132.8,1419.6352207202383,0.0
2025-03-13 21:00:00+01:00,125.05,1349.4631375667668,0.0
2025-03-13 22:00:00+01:00,113.41666666666667,1160.5382983074192,0.0
2025-03-13 23:00:00+01:00,104.51666666666667,777.2907672384574,0.0
2025-03-14 00:00:00+01:00,98.85,582.9680754288431,0.0
2025-03-14 01:00:00+01:00,95.78333333333333,515.3560685603126,0.0
2025-03-14 02:00:00+01:00,96.41666666666667,538.7202314618746,0.0
2025-03-14 03:00:00+01:00,105.28333333333333,564.9603515278195,0.0
2025-03-14 04:00:00+01:00,79.25,649.440404092727,0.0
2025-03-14 05:00:00+01:00,93.98333333333333,879.1205470035696,0.0
2025-03-14 06:00:00+01:00,94.33333333333333,1298.880808185454,0.19195402298850575
2025-03-14 07:00:00+01:00,96.68333333333334,1644.7210233730445,23.632183908045977
2025-03-14 08:00:00+01:00,97.48333333333333,1523.2809478109898,57.777011494252875
2025-03-14 09:00:00+01:00,305.56666666666666,1388.6408640356685,63.92183908045977
2025-03-14 10:00:00+01:00,333.95,1280.4007966868808,62.9551724137931
2025-03-14 11:00:00+01:00,98.56666666666666,1185.3607375513595,113.4896551724138
2025-03-14 12:00:00+01:00,106.53333333333333,1140.4807096262525,125.95517241379311
2025-03-14 13:00:00+01:00,99.85,1122.000698127679,168.3
2025-03-14 14:00:00+01:00,178.96666666666667,1122.000698127679,64.07931034482759
2025-03-14 15:00:00+01:00,149.95,1156.3207194821725,75.31264367816091
2025-03-14 16:00:00+01:00,209.83333333333334,1214.4007556205465,68.31724137931035
2025-03-14 17:00:00+01:00,148.56666666666666,1272.4807917589205,25.505747126436784
2025-03-14 18:00:00+01:00,221.51666666666668,1351.6808410385215,2.6149425287356323
2025-03-14 19:00:00+01:00,134.9,1386.000862393015,0.0
2025-03-14 20:00:00+01:00,115.95,1388.6408640356685,0.0
2025-03-14 21:00:00+01:00,124.78333333333333,1320.0008213266813,0.0
2025-03-14 22:00:00+01:00,99.68333333333334,1135.2007063409458,0.0
2025-03-14 23:00:00+01:00,98.0,760.3204730841683,0.0
2025-03-15 00:00:00+01:00,102.8,570.2403548131263,0.0
2025-03-15 01:00:00+01:00,96.05,444.3392621732059,0.0
2025-03-15 02:00:00+01:00,96.63333333333334,441.6125251308657,0.0
2025-03-15 03:00:00+01:00,105.41666666666667,461.9337291185838,0.0
2025-03-15 04:00:00+01:00,96.95,531.0079316036057,0.0
2025-03-15 05:00:00+01:00,99.11666666666666,718.803419609759,0.0
2025-03-15 06:00:00+01:00,98.35,1062.0158632072114,5.644827586206897
2025-03-15 07:00:00+01:00,100.68333333333334,1344.7883796302697,33.95172413793104
2025-03-15 08:00:00+01:00,102.66666666666667,1245.494213558051,66.50574712643679
2025-03-15 09:00:00+01:00,432.48333333333335,1135.4072033475472,65.91034482758621
2025-03-15 10:00:00+01:00,233.13333333333333,1046.9058814136126,93.17356321839081
2025-03-15 11:00:00+01:00,99.45,969.1974036179632,86.52643678160919
2025-03-15 12:00:00+01:00,99.73333333333333,932.5017335477953,109.19540229885057
2025-03-15 13:00:00+01:00,77.81666666666666,917.3917517541969,207.38045977011495
2025-03-15 14:00:00+01:00,173.03333333333333,917.3917517541969,179.08045977011494
2025-03-15 15:00:00+01:00,116.61666666666666,945.4531465137369,56.42988505747126
2025-03-15 16:00:00+01:00,102.45,992.9416607221895,19.98505747126437
2025-03-15 17:00:00+01:00,145.95,1040.4301749306421,23.956321839080463
2025-03-15 18:00:00+01:00,148.75,1105.1872397603502,3.0310344827586206
2025-03-15 19:00:00+01:00,217.73333333333332,1133.24863451989,0.0
2025-03-15 20:00:00+01:00,128.2,1135.4072033475472,0.0
2025-03-15 21:00:00+01:00,123.01666666666667,1079.284413828467,0.0
2025-03-15 22:00:00+01:00,101.51666666666667,928.1845958924815,0.0
2025-03-15 23:00:00+01:00,95.21666666666667,621.6678223651969,0.0
2025-03-16 00:00:00+01:00,96.31666666666666,466.25086677389766,0.0
2025-03-16 01:00:00+01:00,105.5,403.2720964901852,0.0
2025-03-16 02:00:00+01:00,97.93333333333334,418.08712102024,0.0
2025-03-16 03:00:00+01:00,107.03333333333333,438.26955882342014,0.0
2025-03-16 04:00:00+01:00,99.98333333333333,503.80519378766996,0.0
2025-03-16 05:00:00+01:00,88.88333333333334,681.9802013467239,0.0
2025-03-16 06:00:00+01:00,95.95,1007.6103875753399,0.7655172413793103
2025-03-16 07:00:00+01:00,93.85,1275.8968932102375,11.193103448275862
2025-03-16 08:00:00+01:00,92.6,1181.6894179491283,37.257471264367815
2025-03-16 09:00:00+01:00,412.65,1077.2419997248555,60.14252873563218
2025-03-16 10:00:00+01:00,298.45,993.2744674269103,127.55287356321838
2025-03-16 11:00:00+01:00,93.98333333333333,919.5468780921292,63.829885057471266
2025-03-16 12:00:00+01:00,101.8,884.7310720173715,72.4896551724138
2025-03-16 13:00:00+01:00,102.8,870.395151868942,93.66436781609195
2025-03-16 14:00:00+01:00,167.18333333333334,870.395151868942,87.2448275862069
2025-03-16 15:00:00+01:00,145.0,897.0190035731684,48.767816091954025
2025-03-16 16:00:00+01:00,149.21666666666667,942.0747526110899,22.713793103448275
2025-03-16 17:00:00+01:00,154.55,987.1305016490118,15.056321839080459
2025-03-16 18:00:00+01:00,155.61666666666667,1048.5701594279958,1.8954022988505745
2025-03-16 19:00:00+01:00,208.2,1075.1940111322222,0.0
2025-03-16 20:00:00+01:00,128.18333333333334,1077.2419997248555,0.0
2025-03-16 21:00:00+01:00,109.61666666666666,1023.9942963164024,0.0
2025-03-16 22:00:00+01:00,100.11666666666666,880.6350948321059,0.0
2025-03-16 23:00:00+01:00,97.06666666666666,589.8207146782477,0.0
2025-03-17 00:00:00+01:00,98.23333333333333,442.36553600868575,0.0
2025-03-17 01:00:00+01:00,95.95,429.54013329790615,0.0
2025-03-17 02:00:00+01:00,96.9,464.47734149159504,0.0
2025-03-17 03:00:00+01:00,103.75,487.9214623056656,0.0
2025-03-17 04:00:00+01:00,96.31666666666666,560.8816809681952,0.0
2025-03-17 05:00:00+01:00,95.15,759.242275456947,0.0
2025-03-17 06:00:00+01:00,95.75,1121.7633619363903,5.012643678160919
2025-03-17 07:00:00+01:00,96.21666666666667,1420.4442570861202,54.21264367816092
2025-03-17 08:00:00+01:00,97.78333333333333,1315.563942758734,70.43333333333334
2025-03-17 09:00:00+01:00,107.66666666666667,1199.2835942653278,117.32183908045977
2025-03-17 10:00:00+01:00,551.2333333333333,1105.8033141039618,146.9609195402299
2025-03-17 11:00:00+01:00,100.9,1023.7230681086162,273.2390804597701
2025-03-17 12:00:00+01:00,98.01666666666667,984.9629519441474,471.0413793103448
2025-03-17 13:00:00+01:00,90.45,969.0029041117191,211.5206896551724
2025-03-17 14:00:00+01:00,173.95,969.0029041117191,481.2597701149425
2025-03-17 15:00:00+01:00,138.55,998.6429929433717,276.4068965517242
2025-03-17 16:00:00+01:00,160.1,1048.8031432738608,262.51724137931035
2025-03-17 17:00:00+01:00,144.66666666666666,1098.9632936043497,134.73678160919542
2025-03-17 18:00:00+01:00,146.51666666666668,1167.363498600471,3.3655172413793104
2025-03-17 19:00:00+01:00,205.15,1197.0035874321236,0.0
2025-03-17 20:00:00+01:00,128.33333333333334,1199.2835942653278,0.0
2025-03-17 21:00:00+01:00,128.91666666666666,1140.0034166020225,0.0
2025-03-17 22:00:00+01:00,104.51666666666667,980.4029382777395,0.0
2025-03-17 23:00:00+01:00,96.23333333333333,656.641967962765,0.0
2025-03-18 00:00:00+01:00,100.65,492.4814759720737,0.0
2025-03-18 01:00:00+01:00,93.11666666666666,577.2037388373232,0.0
2025-03-18 02:00:00+01:00,101.55,718.3587133931239,0.0
2025-03-18 03:00:00+01:00,112.53333333333333,745.839814396625,0.0
2025-03-18 04:00:00+01:00,87.48333333333333,804.8854663696912,0.0
2025-03-18 05:00:00+01:00,97.63333333333334,985.1300881822091,0.0
2025-03-18 06:00:00+01:00,102.75,1420.2033132469069,3.667816091954023
2025-03-18 07:00:00+01:00,92.93333333333334,1786.907888658581,50.85632183908046
2025-03-18 08:00:00+01:00,94.98333333333333,1678.1395823924063,222.5241379310345
2025-03-18 09:00:00+01:00,94.71666666666667,1600.4479350594245,278.39310344827584
2025-03-18 10:00:00+01:00,597.35,1522.756287726443,460.3632183908046
2025-03-18 11:00:00+01:00,95.56666666666666,1441.9569745001418,580.4793103448276
2025-03-18 12:00:00+01:00,95.01666666666667,1392.2343202070335,536.4574712643678
2025-03-18 13:00:00+01:00,103.16666666666667,1364.2653271671602,700.6655172413793
2025-03-18 14:00:00+01:00,105.91666666666667,1370.4806589537989,525.732183908046
2025-03-18 15:00:00+01:00,197.88333333333333,1395.3419861003529,171.65402298850574
2025-03-18 16:00:00+01:00,138.03333333333333,1441.9569745001418,247.71724137931037
2025-03-18 17:00:00+01:00,154.25,1501.0026264732082,44.728735632183906
2025-03-18 18:00:00+01:00,153.01666666666668,1560.0482784462743,8.683908045977011
2025-03-18 19:00:00+01:00,219.0,1575.5866079128705,0.0
2025-03-18 20:00:00+01:00,131.85,1569.3712761262323,0.0
2025-03-18 21:00:00+01:00,119.31666666666666,1494.7872946865696,0.0
2025-03-18 22:00:00+01:00,101.51666666666667,1320.7580046606904,0.0
2025-03-18 23:00:00+01:00,97.8,932.2997679957814,0.0
2025-03-19 00:00:00+01:00,95.33333333333333,745.839814396625,0.0
2025-03-19 01:00:00+01:00,96.26666666666667,753.2036322584063,0.0
2025-03-19 02:00:00+01:00,96.61666666666666,787.8311423159338,0.0
2025-03-19 03:00:00+01:00,103.28333333333333,815.9292840081682,0.0
2025-03-19 04:00:00+01:00,96.83333333333333,880.5236856588148,0.0
2025-03-19 05:00:00+01:00,85.8,1077.7065959607887,0.0
2025-03-19 06:00:00+01:00,99.91666666666667,1553.6653449655535,6.096551724137931
2025-03-19 07:00:00+01:00,98.1,1954.83057626957,85.41954022988506
2025-03-19 08:00:00+01:00,100.38333333333334,1835.8408890183787,218.45632183908046
2025-03-19 09:00:00+01:00,566.8666666666667,1750.8482552675275,429.1471264367816
2025-03-19 10:00:00+01:00,133.46666666666667,1665.8556215166768,378.9413793103448
2025-03-19 11:00:00+01:00,102.45,1577.4632824157918,312.61379310344824
2025-03-19 12:00:00+01:00,96.75,1523.0679968152474,683.1103448275862
2025-03-19 13:00:00+01:00,118.31666666666666,1492.4706486649413,312.27471264367813
2025-03-19 14:00:00+01:00,588.5333333333333,1499.2700593650093,237.38390804597702
2025-03-19 15:00:00+01:00,250.78333333333333,1526.4677021652817,428.5816091954023
2025-03-19 16:00:00+01:00,139.81666666666666,1577.4632824157918,144.15402298850574
2025-03-19 17:00:00+01:00,143.83333333333334,1642.057684066439,111.89080459770115
2025-03-19 18:00:00+01:00,146.48333333333332,1706.6520857170856,8.398850574712643
2025-03-19 19:00:00+01:00,228.55,1723.6506124672558,0.0
2025-03-19 20:00:00+01:00,124.63333333333334,1716.8512017671871,0.0
