TIME     ;ta (°C);Ghoris (W/m2;Gbn (W(m2);w10 (m/s);EL (W/m2)
5313;25,1;408;345;6,4;381
5314;26,1;608;529;6;387
5315;27,2;775;640;5,7;388
5316;28;870;713;5,7;391
5317;28,8;904;730;5,7;393
5318;29,6;875;707;5,7;395
5319;29,5;782;690;5,7;395
5320;29,5;635;621;5,7;395
5321;29,4;447;488;5,7;395
5322;28;238;272;5,5;387
5323;26,6;64;46;5,3;379
5324;25,2;3;0;5,1;371
5325;24,7;0;0;4,8;369
5326;24,3;0;0;4,4;369
5327;23,8;0;0;4,1;367
5328;23,4;0;0;3,8;366
5329;23;0;0;3,4;364
5330;22,6;0;0;3,1;363
5331;22,5;0;0;3,6;363
5332;22,3;0;0;4,1;362
5333;22,2;0;0;4,6;361
5334;22,7;2;0;4,6;363
5335;23,1;61;36;4,6;365
5336;23,6;235;242;4,6;367
5337;25,1;440;457;5,3;380
5338;26,5;628;619;6;387
5339;28;775;683;6,7;395
5340;28,6;870;701;6,9;397
5341;29,2;905;744;7;398
5342;29,8;875;715;7,2;393
5343;29,7;781;695;7;394
5344;29,7;633;623;6,9;395
5345;29,6;444;487;6,7;395
5346;28,3;244;316;6;389
5347;26,9;66;50;5,3;376
5348;25,6;3;0;4,6;370
5349;25,1;0;0;4,3;368
5350;24,5;0;0;3,9;366
5351;24;0;0;3,6;365
5352;23,8;0;0;3,9;364
5353;23,6;0;0;4,3;363
5354;23,4;0;0;4,6;362
5355;23,1;0;0;4,3;361
5356;22,9;0;0;3,9;360
5357;22,6;0;0;3,6;359
5358;23,1;2;0;3,9;361
5359;23,7;61;39;4,3;371
5360;24,2;232;237;4,6;374
5361;25,7;436;449;5,1;381
5362;27,3;625;616;5,7;388
5363;28,8;773;682;6,2;395
5364;30,1;865;710;5,3;408
5365;31,3;896;716;4,5;416
5366;32,6;863;703;3,6;424
5367;31,6;776;707;3,9;418
5368;30,6;633;650;4,3;412
5369;29,6;446;543;4,6;401
5370;28,7;239;294;4,4;396
5371;27,7;63;43;4,3;392
5372;26,8;2;0;4,1;387
5373;26,2;0;0;3,9;383
5374;25,6;0;0;3,8;372
5375;25;0;0;3,6;369
5376;24,5;0;0;3,6;366
5377;24,1;0;0;3,6;364
5378;23,6;0;0;3,6;362
5379;23,5;0;0;4,3;362
5380;23,5;0;0;5;362
5381;23,4;0;0;5,7;362
5382;24,3;2;0;5,5;366
5383;25,1;59;37;5,3;377
5384;26;230;237;5,1;382
5385;26;434;449;5,1;382
5386;26;622;614;5,1;382
5387;26;769;677;5,1;382
5388;28,1;863;710;4,3;392
5389;30,3;895;722;3,4;403
5390;32,4;864;714;2,6;414
5391;31,9;770;696;2,8;412
5392;31,3;623;625;2,9;410
5393;30,8;435;498;3,1;408
5394;29,5;236;323;2,9;401
5395;28,3;61;41;2,8;388
5396;27;2;0;2,6;381
5397;26,7;0;0;2,8;379
5398;26,3;0;0;2,9;376
5399;26;0;0;3,1;374
5400;25,3;0;0;3,1;370
5401;24,7;0;0;3,1;367
5402;24;0;0;3,1;364
5403;23,9;0;0;3,6;364
5404;23,7;0;0;4,1;363
5405;23,6;0;0;4,6;362
5406;24,1;2;0;4,8;365
5407;24,7;59;38;4,9;368
5408;25,2;236;267;5,1;371
5409;26,9;448;517;4,4;381
5410;28,5;642;687;3,8;390
5411;30,2;794;809;3,1;400
5412;30,5;890;865;3,3;402
5413;30,7;923;886;3,4;403
5414;31;889;864;3,6;405
5415;31,4;794;843;3,9;406
5416;31,8;642;702;4,3;407
5417;32,2;448;577;4,6;408
5418;30,7;236;302;3,8;400
5419;29,3;58;38;2,9;393
5420;27,8;2;0;2,1;386
5421;27,2;0;0;1,4;383
5422;26,6;0;0;0,7;380
5423;26;0;0;0;377
5424;25,9;0;0;1,4;376
5425;25,9;0;0;2,7;374
5426;25,8;0;0;4,1;372
5427;25,3;0;0;3,4;370
5428;24,9;0;0;2,8;368
5429;24,4;0;0;2,1;366
5430;25,3;2;0;2,9;371
5431;26,1;57;36;3,8;376
5432;27;234;265;4,6;381
5433;28,5;446;518;4,8;388
5434;29,9;642;692;4,9;396
5435;31,4;794;777;5,1;404
5436;31,4;888;867;4,6;406
5437;31,4;918;880;4,1;409
5438;31,4;883;850;3,6;411
5439;32,2;788;831;3,4;413
5440;33;637;748;3,3;416
5441;33,8;444;570;3,1;419
5442;32,3;232;297;2,9;410
5443;30,9;56;34;2,8;402
5444;29,4;1;0;2,6;393
5445;28,5;0;0;1,7;387
5446;27,5;0;0;0,9;381
5447;26,6;0;0;0;375
5448;26,1;0;0;0;377
5449;25,5;0;0;0;378
5450;25;0;0;0;378
5451;24,9;0;0;0;378
5452;24,7;0;0;0;377
5453;24,5;0;0;0;376
5454;25,1;1;0;0;379
5455;25,6;55;33;0;382
5456;26,1;230;288;0;384
5457;27,7;440;550;0;392
5458;29,4;635;695;0;399
5459;31;788;801;0;407
5460;30,7;883;857;1,2;405
5461;30,5;915;877;2,4;405
5462;30,2;881;854;3,6;403
5463;29,9;786;833;3,4;401
5464;29,6;634;747;3,3;398
5465;29,3;440;610;3,1;396
5466;29;229;294;2,9;393
5467;28,7;54;30;2,8;390
5468;28,4;1;0;2,6;388
5469;27,9;0;0;1,7;387
5470;27,5;0;0;0,9;386
5471;27;0;0;0;384
5472;27,1;0;0;1,5;385
5473;27,3;0;0;3,1;386
5474;27,4;0;0;4,6;387
5475;27,4;0;0;4,4;387
5476;27,5;0;0;4,3;387
5477;27,5;0;0;4,1;387
5478;27,5;1;0;3,9;387
5479;27,6;54;32;3,8;388
5480;27,6;229;291;3,6;388
5481;29,3;441;513;4,1;394
5482;30,9;639;697;4,6;399
5483;32,6;795;767;5,1;404
5484;33,3;888;823;4,3;409
5485;34,1;908;796;3,4;423
5486;34,8;854;697;2,6;428
5487;33,9;760;699;3,8;422
5488;32,9;612;629;5;416
5489;32;423;496;6,2;411
5490;30,8;214;246;5,5;411
5491;29,6;48;9;4,8;407
5492;28,4;1;0;4,1;401
5493;27,7;0;0;3,8;400
5494;26,9;0;0;3,4;397
5495;26,2;0;0;3,1;390
5496;25,9;0;0;2,8;389
5497;25,5;0;0;2,4;388
5498;25,2;0;0;2,1;387
5499;24,6;0;0;1,4;383
5500;24;0;0;0,7;379
5501;23,4;0;0;0;375
5502;24,3;1;0;0;379
5503;25,1;50;20;0;382
5504;26;218;243;0;386
5505;27,8;422;435;1,5;395
5506;29,6;610;609;3,1;403
5507;31,4;758;675;4,6;412
5508;31,3;851;707;4,8;416
5509;31,1;882;718;4,9;415
5510;31;850;709;5,1;414
5511;30,1;753;684;5,3;412
5512;29,1;603;652;5,5;409
5513;28,2;414;510;5,7;407
5514;27,5;201;222;4,5;401
5515;26,9;41;0;3,3;397
5516;26,2;1;0;2,1;391
5517;25,5;0;0;1,4;388
5518;24,9;0;0;0,7;384
5519;24,2;0;0;0;376
5520;23,9;0;0;0;374
5521;23,7;0;0;0;374
5522;23,4;0;0;0;373
5523;23,3;0;0;0;373
5524;23,3;0;0;0;374
5525;23,2;0;0;0;374
5526;25;1;0;0;381
5527;25;49;18;0;381
5528;25;216;242;0;381
5529;26,3;420;476;0;387
5530;27,7;608;607;0;394
5531;29;755;672;0;400
5532;29;846;700;1,2;406
5533;29;876;749;2,4;407
5534;29;842;742;3,6;408
5535;28,4;737;663;4,1;405
5536;27,8;581;590;4,6;401
5537;27,2;390;430;5,1;398
5538;26,8;169;131;4,9;402
5539;26,4;26;0;4,8;405
5540;26;0;0;4,6;406
5541;24,2;0;0;4,4;397
5542;22,4;0;0;4,3;388
5543;20,6;0;0;4,1;379
5544;20,6;0;0;3,6;371
5545;20,6;0;0;3,1;366
5546;20,6;0;0;2,6;357
5547;20,3;0;0;1,7;356
5548;20,1;0;0;0,9;355
5549;19,8;0;0;0;353
5550;20,7;1;0;0,7;357
5551;21,7;48;34;1,4;361
5552;22,6;216;252;2,1;364
5553;23,9;420;441;2,4;376
5554;25,3;608;614;2,8;384
5555;26,6;755;678;3,1;391
5556;27,5;833;664;3,3;401
5557;28,3;846;615;3,4;406
5558;29,2;796;590;3,6;415
5559;28,5;707;591;3,8;411
5560;27,7;566;507;3,9;406
5561;27;388;400;4,1;402
5562;26,2;199;221;3,6;395
5563;25,4;41;4;3,1;392
5564;24,6;0;0;2,6;385
5565;24,3;0;0;1,7;382
5566;23,9;0;0;0,9;379
5567;23,6;0;0;0;376
5568;23,6;0;0;0;376
5569;23,2;0;0;0;375
5570;22,8;0;0;0;369
5571;22,2;0;0;0;366
5572;21,6;0;0;0;363
5573;21;0;0;0;360
5574;22;1;0;0;366
5575;23;47;19;0;372
5576;24;219;264;0;377
5577;25,7;424;515;1,2;387
5578;27,3;608;683;2,4;396
5579;29;746;720;3,6;405
5580;28,9;825;691;3,8;410
5581;28,9;839;647;3,9;414
5582;28,8;790;585;4,1;416
5583;28,3;716;622;4,8;410
5584;27,9;582;602;5,5;408
5585;27,4;403;525;6,2;402
5586;26,7;204;286;5,2;398
5587;26,1;41;11;4,1;395
5588;25,4;0;0;3,1;386
5589;25,1;0;0;2,1;384
5590;24,7;0;0;1;375
5591;24,4;0;0;0;374
5592;23,8;0;0;0;370
5593;23,2;0;0;0;367
5594;22,6;0;0;0;363
5595;22,6;0;0;0,7;363
5596;22,6;0;0;1,4;364
5597;22,6;0;0;2,1;364
5598;23,3;1;0;1,4;367
5599;23,9;46;20;0,7;370
5600;24,6;218;270;0;374
5601;26,2;427;540;0,7;383
5602;27,8;612;703;1,4;399
5603;29,4;743;719;2,1;408
5604;30,1;808;648;2,9;411
5605;30,7;801;546;3,8;413
5606;31,4;726;448;4,6;415
5607;30,3;682;551;4,6;410
5608;29,3;569;570;4,6;406
5609;28,2;400;525;4,6;400
5610;27,4;198;271;4,3;396
5611;26,6;37;0;3,9;392
5612;25,8;0;0;3,6;388
5613;25,5;0;0;2,4;387
5614;25,1;0;0;1,2;385
5615;24,8;0;0;0;384
5616;24,3;0;0;0;381
5617;23,9;0;0;0;378
5618;23,4;0;0;0;375
5619;23,9;0;0;0;377
5620;24,5;0;0;0;379
5621;25;0;0;0;381
5622;25,2;0;0;0,7;391
5623;25,4;38;0;1,4;398
5624;25,6;160;96;2,1;403
5625;26,4;316;162;2,1;408
5626;27,2;459;149;2,1;410
5627;28;570;171;2,1;415
5628;28,3;641;176;3,1;416
5629;28,7;664;277;4,1;418
5630;29;638;177;5,1;419
5631;28,9;579;295;4,3;414
5632;28,9;472;286;3,4;411
5633;28,8;327;189;2,6;406
5634;27,9;163;112;1,7;402
5635;27,1;30;0;0,9;398
5636;26,2;0;0;0;389
5637;25,8;0;0;0;387
5638;25,4;0;0;0;386
5639;25;0;0;0;384
5640;24,5;0;0;0;382
5641;24,1;0;0;0;379
5642;23,6;0;0;0;376
5643;23,2;0;0;0,9;374
5644;22,8;0;0;1,7;371
5645;22,4;0;0;2,6;368
5646;23,3;0;0;1,7;372
5647;24,3;43;14;0,9;369
5648;25,2;215;280;0;373
5649;25,2;427;508;0;373
5650;25,2;621;690;0;373
5651;25,2;773;775;0;373
5652;27,2;859;842;1,2;392
5653;29,2;862;720;2,4;409
5654;31,2;783;569;3,6;429
5655;30,3;708;629;3,6;419
5656;29,5;574;610;3,6;414
5657;28,6;394;475;3,6;403
5658;27,6;191;265;3,4;400
5659;26,6;33;0;3,3;397
5660;25,6;0;0;3,1;388
5661;25,3;0;0;2,1;386
5662;25,1;0;0;1;384
5663;24,8;0;0;0;382
5664;24,3;0;0;0;379
5665;23,7;0;0;0;375
5666;23,2;0;0;0;373
5667;22,9;0;0;0;371
5668;22,7;0;0;0;369
5669;22,4;0;0;0;368
5670;23,4;0;0;0;374
5671;24,4;40;3;0;380
5672;25,4;204;232;0;386
5673;26,9;406;471;0,9;394
5674;28,3;592;635;1,7;401
5675;29,8;738;698;2,6;409
5676;30;816;696;2,9;416
5677;30,2;829;650;3,3;417
5678;30,4;778;587;3,6;418
5679;29,9;703;624;3,9;415
5680;29,3;569;603;4,3;411
5681;28,8;389;522;4,6;408
5682;27,9;187;246;3,9;404
5683;26,9;31;0;3,3;399
5684;26;0;0;2,6;390
5685;25,7;0;0;1,7;387
5686;25,3;0;0;0,9;384
5687;25;0;0;0;380
5688;24,3;0;0;0;377
5689;23,5;0;0;0;373
5690;22,8;0;0;0;370
5691;22,9;0;0;0;370
5692;22,9;0;0;0;371
5693;23;0;0;0;371
5694;23,7;0;0;0;375
5695;24,3;41;27;0;371
5696;25;211;268;0;374
5697;26,7;420;543;1;384
5698;28,3;608;677;2,1;402
5699;30;747;766;3,1;412
5700;30,1;825;736;3,3;417
5701;30,3;834;675;3,4;421
5702;30,4;777;592;3,6;424
5703;29,7;650;479;3,4;418
5704;29,1;480;325;3,3;412
5705;28,4;294;168;3,1;403
5706;27,9;153;79;2,1;401
5707;27,3;26;0;1;397
5708;26,8;0;0;0;395
5709;26,1;0;0;0;391
5710;25,3;0;0;0;386
5711;24,6;0;0;0;382
5712;24,2;0;0;0;380
5713;23,8;0;0;0;377
5714;23,4;0;0;0;375
5715;23;0;0;0;372
5716;22,6;0;0;0;362
5717;22,2;0;0;0;359
5718;23,1;0;0;0;364
5719;23,9;37;0;0;375
5720;24,8;190;229;0;380
5721;26,9;381;394;1;392
5722;28,9;557;528;2,1;404
5723;31;693;587;3,1;409
5724;31,5;781;592;3,6;409
5725;32;812;467;4,1;407
5726;32,4;767;576;4,1;429
5727;32,3;679;582;4,1;426
5728;32,1;540;535;4,1;413
5729;32;362;392;4,1;407
5730;31;167;169;4,1;409
5731;30;24;0;4,1;408
5732;29;0;0;4,1;401
5733;28,5;0;0;3,6;398
5734;28,1;0;0;3,1;390
5735;27,6;0;0;2,6;380
5736;26,9;0;0;1,7;378
5737;26,1;0;0;0,9;375
5738;25,4;0;0;0;373
5739;25,3;0;0;1,5;372
5740;25,1;0;0;3,1;371
5741;25;0;0;4,6;370
5742;25,5;0;0;4,8;373
5743;26,1;37;4;4,9;384
5744;26,6;199;242;5,1;387
5745;27,9;403;439;5,8;393
5746;29,1;591;617;6,5;398
5747;30,4;738;687;7,2;404
5748;30,9;829;719;6,5;413
5749;31,5;857;723;5,8;416
5750;32;821;718;5,1;419
5751;31,4;723;700;5,5;415
5752;30,8;571;612;5,8;407
5753;30,2;379;472;6,2;396
5754;29,3;177;225;5,5;391
5755;28,3;24;0;4,8;394
5756;27,4;0;0;4,1;389
5757;26,9;0;0;3,8;387
5758;26,3;0;0;3,4;384
5759;25,8;0;0;3,1;381
5760;25,5;0;0;3,6;380
5761;25,3;0;0;4,1;372
5762;25;0;0;4,6;371
5763;24,5;0;0;3,1;368
5764;24,1;0;0;1,5;367
5765;23,6;0;0;0;364
5766;24,4;0;0;1,5;368
5767;25,2;36;0;3,1;372
5768;26;197;241;4,6;377
5769;27,2;401;438;5,1;382
5770;28,4;589;618;5,7;395
5771;29,6;735;687;6,2;400
5772;30,3;826;719;5,7;404
5773;31,1;854;722;5,1;409
5774;31,8;817;717;4,6;413
5775;31,3;719;698;4,6;410
5776;30,9;566;609;4,6;408
5777;30,4;375;469;4,6;405
5778;28,9;170;209;4,6;397
5779;27,5;22;0;4,6;390
5780;26;0;0;4,6;382
5781;25,7;0;0;3,8;379
5782;25,3;0;0;2,9;376
5783;25;0;0;2,1;372
5784;24,9;0;0;2,3;373
5785;24,9;0;0;2,4;373
5786;24,8;0;0;2,6;373
5787;24,5;0;0;2,8;373
5788;24,3;0;0;2,9;372
5789;24;0;0;3,1;372
5790;24,5;0;0;3,6;375
5791;24,9;35;0;4,1;370
5792;25,4;201;266;4,6;373
5793;26,9;408;476;4,8;380
5794;28,5;594;643;4,9;387
5795;30;733;705;5,1;394
5796;30,1;822;715;4,8;397
5797;30,1;848;712;4,4;398
5798;30,2;809;752;4,1;400
5799;30,1;711;700;4,1;400
5800;30,1;559;651;4,1;400
5801;30;368;494;4,1;399
5802;29,1;151;156;3,4;402
5803;28,1;15;0;2,8;401
5804;27,2;0;0;2,1;396
5805;26,5;0;0;1,4;392
5806;25,7;0;0;0,7;383
5807;25;0;0;0;372
5808;24,5;0;0;0;370
5809;23,9;0;0;0;366
5810;23,4;0;0;0;364
5811;22,9;0;0;0;361
5812;22,5;0;0;0;360
5813;22;0;0;0;357
5814;23,1;0;0;0;363
5815;24,3;34;0;0;370
5816;25,4;198;253;0;376
5817;26,7;394;516;1;383
5818;28,1;549;533;2,1;399
5819;29,4;629;411;3,1;406
5820;29,5;668;357;3,3;413
5821;29,7;645;285;3,4;414
5822;29,8;568;205;3,6;416
5823;28,7;452;99;3,9;409
5824;27,7;315;57;4,3;403
5825;26,6;178;22;4,6;391
5826;26,2;89;0;3,9;389
5827;25,7;12;0;3,3;387
5828;25,4;0;0;2,6;384
5829;25,1;0;0;2,4;382
5830;24,8;0;0;2,3;380
5831;24,3;0;0;2,1;377
5832;23,7;0;0;1,4;374
5833;23,1;0;0;0;372
5834;22,7;0;0;0;370
5835;22,5;0;0;0,9;369
5836;22,5;0;0;1,7;369
5837;22,6;0;0;2,6;369
5838;22,7;0;0;2,2;369
5839;23,5;31;0;1,9;366
5840;24;191;221;1,5;369
5841;25,2;399;447;1,9;381
5842;26,4;587;628;2,2;391
5843;27,6;722;676;2,6;396
5844;28;800;654;3,3;403
5845;28,4;812;613;3,9;406
5846;28,8;759;529;4,6;412
5847;28,1;664;511;5,1;405
5848;27,3;517;497;5,7;398
5849;26,6;335;372;6,2;390
5850;25,8;147;146;5,2;390
5851;25;18;0;4,1;385
5852;24,2;0;0;3,1;380
5853;23,8;0;0;2,6;378
5854;23,5;0;0;2,1;377
5855;23,1;0;0;1,5;375
5856;22,7;0;0;1;374
5857;22,4;0;0;0,5;367
5858;22;0;0;0;366
5859;21,7;0;0;0;364
5860;21,5;0;0;0;364
5861;21,2;0;0;0;362
5862;22;0;0;0,7;365
5863;22,8;29;0;1,4;368
5864;23,6;182;251;2,1;371
5865;25,1;363;371;2,4;384
5866;26,7;497;335;2,8;393
5867;28,2;552;232;3,1;401
5868;27,5;652;301;4,8;400
5869;26,7;703;344;6,5;395
5870;26;697;413;8,2;393
5871;24,9;539;222;7,5;389
5872;23,9;351;98;6,9;387
5873;22,8;173;11;6,2;384
5874;22,2;111;15;5,7;377
5875;21,6;16;0;5,1;368
5876;21;0;0;4,6;358
5877;20,5;0;0;3,8;356
5878;20,1;0;0;2,9;353
5879;19,6;0;0;2,1;346
5880;19,5;0;0;1,4;345
5881;19,3;0;0;0,7;344
5882;19,2;0;0;0;343
5883;18,8;0;0;0,5;341
5884;18,4;0;0;1;338
5885;18;0;0;1,5;336
5886;18,9;0;0;2,4;342
5887;19,9;28;0;3,2;348
5888;20,8;181;254;4,1;354
5889;22,2;378;388;4,1;360
5890;23,6;554;515;4,1;366
5891;25;683;535;4,1;372
5892;25,2;785;593;4,3;379
5893;25,4;826;636;4,4;380
5894;25,6;800;709;4,6;382
5895;25,2;688;622;4,6;380
5896;24,8;524;493;4,6;378
5897;24,4;329;352;4,6;371
5898;23,7;141;134;3,8;367
5899;22,9;16;0;2,9;363
5900;22,2;0;0;2,1;359
5901;22,1;0;0;1,4;360
5902;21,9;0;0;0,7;360
5903;21,8;0;0;0;361
5904;21,3;0;0;0;359
5905;20,9;0;0;0;357
5906;20,4;0;0;0;354
5907;20;0;0;0;353
5908;19,6;0;0;0;351
5909;19,2;0;0;0;349
5910;20,1;0;0;0,5;353
5911;20,9;28;0;1;349
5912;21,8;186;229;1,5;353
5913;23,4;394;454;1,9;361
5914;25;582;636;2,2;376
5915;26,6;715;682;2,6;384
5916;26,9;807;706;2,9;385
5917;27,3;835;714;3,3;386
5918;27,6;797;690;3,6;386
5919;26,9;694;660;4,3;384
5920;26,3;536;577;5;382
5921;25,6;342;415;5,7;380
5922;24,9;146;168;4,8;377
5923;24,3;16;0;4;374
5924;23,6;0;0;3,1;371
5925;23,4;0;0;2,8;371
5926;23,2;0;0;2,4;364
5927;23;0;0;2,1;363
5928;24,5;0;0;2,6;369
5929;26,1;0;0;3,1;381
5930;27,6;0;0;3,6;386
5931;25,4;0;0;2,4;377
5932;23,2;0;0;1,2;362
5933;21;0;0;0;353
5934;22,3;0;0;0,7;360
5935;23,5;26;0;1,4;374
5936;24,8;175;222;2,1;381
5937;25,7;359;374;3,1;385
5938;26,5;505;409;4,1;388
5939;27,4;583;311;5,1;392
5940;26,8;582;230;5,5;399
5941;26,2;510;121;5,8;402
5942;25,6;385;41;6,2;403
5943;26;406;70;6,2;406
5944;26,4;362;111;6,2;409
5945;26,8;257;90;6,2;413
5946;26,6;95;16;5,2;408
5947;26,4;9;0;4,1;407
5948;26,2;0;0;3,1;403
5949;25,4;0;0;2,1;395
5950;24,6;0;0;1;387
5951;23,8;0;0;0;377
5952;23,7;0;0;1,4;376
5953;23,7;0;0;2,7;376
5954;23,6;0;0;4,1;375
5955;23,4;0;0;3,8;374
5956;23,2;0;0;3,4;373
5957;23;0;0;3,1;371
5958;23,6;0;0;3,4;379
5959;24,2;16;0;3,8;383
5960;24,8;54;0;4,1;386
5961;26;239;85;4,4;392
5962;27,2;487;328;4,8;397
5963;28,4;706;621;5,1;398
5964;28,7;770;493;4,8;405
5965;28,9;760;498;4,4;405
5966;29,2;681;411;4,1;406
5967;28,8;548;270;4,8;409
5968;28,4;382;170;5,5;410
5969;28;213;66;6,2;412
5970;26,4;104;13;6,9;398
5971;24,8;12;0;7,5;385
5972;23,2;0;0;8,2;371
5973;22,8;0;0;8,2;368
5974;22,4;0;0;8,2;366
5975;22;0;0;8,2;363
5976;22,1;0;0;7,2;363
5977;22,1;0;0;6,1;362
5978;22,2;0;0;5,1;362
5979;21,7;0;0;4,1;359
5980;21,1;0;0;3,1;356
5981;20,6;0;0;2,1;349
5982;21,1;0;0;2,9;353
5983;21,5;21;0;3,8;356
5984;22;150;141;4,6;360
5985;22,9;287;94;4,4;369
5986;23,9;361;89;4,3;381
5987;24,8;347;23;4,1;388
5988;25,3;513;149;4,1;390
5989;25,9;634;252;4,1;390
5990;26,4;683;412;4,1;392
5991;26,2;630;485;4,1;388
5992;26;507;529;4,1;383
5993;25,8;330;403;4,1;377
5994;24,5;132;123;4,6;370
5995;23,1;13;0;5,2;363
5996;21,8;0;0;5,7;357
5997;21,1;0;0;3,8;354
5998;20,3;0;0;1,9;351
5999;19,6;0;0;0;349
6000;19,2;0;0;0;346
6001;18,8;0;0;0;344
6002;18,4;0;0;0;342
6003;18,4;0;0;0;342
6004;18;0;0;0;341
6005;17,6;0;0;0;340
6006;18,9;0;0;0;346
6007;20,3;23;0;0;346
6008;21,6;177;222;0;352
6009;22,5;385;455;0,7;356
6010;23,5;578;661;1,4;361
6011;24,4;726;728;2,1;373
6012;25,3;811;768;2,7;377
6013;26,3;829;745;3,4;383
6014;27,2;778;702;4,1;387
6015;27;675;656;4,4;386
6016;26,8;518;572;4,8;384
6017;26,6;324;407;5,1;383
6018;25,5;131;155;4,3;378
6019;24,3;13;0;3,4;365
6020;23,2;0;0;2,6;360
6021;22,5;0;0;1,7;358
6022;21,9;0;0;0,9;355
6023;21,2;0;0;0;353
6024;20,7;0;0;0;350
6025;20,1;0;0;0;347
6026;19,6;0;0;0;344
6027;19,4;0;0;0;343
6028;19,2;0;0;0;342
6029;19;0;0;0;341
6030;20,4;0;0;0;347
6031;21,8;22;0;0;352
6032;23,2;176;177;0;356
6033;24,7;384;460;1;365
6034;26,1;579;673;2,1;373
6035;27,6;730;753;3,1;381
6036;28;821;812;3,8;385
6037;28,4;845;814;4,4;388
6038;28,8;802;799;5,1;391
6039;29,1;695;741;4,8;392
6040;29,3;533;654;4,4;391
6041;29,6;332;458;4,1;391
6042;28,3;129;160;2,7;385
6043;27,1;12;0;1,4;380
6044;25,8;0;0;0;374
6045;24,9;0;0;0;370
6046;24,1;0;0;0;366
6047;23,2;0;0;0;362
6048;22,6;0;0;0;359
6049;22;0;0;0;355
6050;21,4;0;0;0;352
6051;20,8;0;0;0;349
6052;20,2;0;0;0;345
6053;19,6;0;0;0;342
6054;20,9;0;0;0;349
6055;22,1;22;0;0;356
6056;23,4;172;256;0;363
6057;25;379;449;0,7;371
6058;26,6;572;659;1,4;380
6059;28,2;722;793;2,1;390
6060;28,9;812;850;2,3;394
6061;29,5;836;853;2,4;399
6062;30,2;793;837;2,6;403
6063;30,3;686;762;2,4;404
6064;30,5;523;684;2,3;404
6065;30,6;323;473;2,1;405
6066;29;124;159;1,4;396
6067;27,4;11;0;0,7;388
6068;25,8;0;0;0;379
6069;25,1;0;0;0;377
6070;24,3;0;0;0;374
6071;23,6;0;0;0;371
6072;23,2;0;0;0;368
6073;22,8;0;0;0;364
6074;22,4;0;0;0;360
6075;22;0;0;0;358
6076;21,6;0;0;0;356
6077;21,2;0;0;0;354
6078;22,4;0;0;0;360
6079;23,6;21;0;0;367
6080;24,8;170;227;0;373
6081;24,8;375;488;0;373
6082;24,8;568;674;0;373
6083;24,8;718;791;0;373
6084;26,9;803;830;1;386
6085;28,9;815;789;2,1;407
6086;31;754;682;3,1;420
6087;30,4;652;644;3,1;416
6088;29,9;497;585;3,1;417
6089;29,3;306;410;3,1;412
6090;28,7;115;130;3,1;407
6091;28,2;10;0;3,1;403
6092;27,6;0;0;3,1;397
6093;26,9;0;0;2,6;394
6094;26,2;0;0;2,1;390
6095;25,5;0;0;1,5;381
6096;24,8;0;0;1;377
6097;24,1;0;0;0,5;366
6098;23,4;0;0;0;363
6099;22,8;0;0;0,9;360
6100;22,2;0;0;1,7;357
6101;21,6;0;0;2,6;354
6102;22,8;0;0;2,2;361
6103;24,1;20;0;1,7;376
6104;25,3;166;217;1,3;384
6105;26,5;365;458;0,9;397
6106;27,8;548;629;0,4;405
6107;29;683;672;0;413
6108;29,1;770;722;1,4;413
6109;29,1;794;726;2,7;413
6110;29,2;752;719;4,1;408
6111;29;657;692;4,6;406
6112;28,9;504;635;5,1;405
6113;28,7;310;450;5,7;403
6114;28,5;115;145;6,2;394
6115;28,4;9;0;6,7;392
6116;28,2;0;0;7,2;390
6117;28,2;0;0;7,2;390
6118;28,2;0;0;7,2;390
6119;28,2;0;0;7,2;390
6120;27,1;0;0;6,9;384
6121;26,1;0;0;6,5;379
6122;25;0;0;6,2;373
6123;24;0;0;4,1;367
6124;23;0;0;2,1;361
6125;22;0;0;0;356
6126;23,1;0;0;0;362
6127;24,1;20;0;0;367
6128;25,2;166;249;0;373
6129;26,4;371;445;1,2;380
6130;27,6;563;675;2,4;387
6131;28,8;711;790;3,6;394
6132;29,1;802;854;3,1;395
6133;29,5;827;863;2,6;396
6134;29,8;784;796;2,1;397
6135;29,5;675;733;2,9;396
6136;29,1;511;638;3,8;394
6137;28,8;310;433;4,6;392
6138;28,3;112;134;4,3;389
6139;27,7;9;0;4;386
6140;27,2;0;0;3,7;384
6141;26,7;0;0;3,2;382
6142;26,2;0;0;2,7;380
6143;25,8;0;0;2,1;378
6144;24,3;0;0;1,4;370
6145;22,9;0;0;0,7;362
6146;21,4;0;0;0;353
6147;20,9;0;0;0;351
6148;20,5;0;0;0;349
6149;20;0;0;0;347
6150;21,3;0;0;0;353
6151;22,7;19;0;0;360
6152;24;164;247;0;366
6153;25,2;368;444;0,7;373
6154;26,4;560;673;1,4;381
6155;27,6;707;787;2,1;388
6156;26,8;798;850;1,7;384
6157;26,1;822;859;1,4;380
6158;25,3;778;848;1;375
6159;24,5;669;730;0,7;370
6160;23,8;505;636;0,4;366
6161;23;305;430;0;362
6162;23,1;107;127;0;363
6163;23,1;8;0;0;364
6164;23,2;0;0;0;365
6165;23,3;0;0;0;366
6166;23,3;0;0;0;367
6167;23,4;0;0;0;368
6168;22,5;0;0;0;361
6169;21,7;0;0;0;355
6170;20,8;0;0;0;347
6171;20,3;0;0;0;345
